,V1,pop_1,pop_2,pop_3,pop_4,pop_5,pop_6,pop_7,pop_8,pop_9,sbank_1,sbank_2,sbank_3,sbank_4,sbank_5,sbank_6,sbank_7,sbank_8,sbank_9,actions,rewards,policy
1591,192,5942,42432.0,696.0,451038.0,82070.0,1513.0,16515.0,2974.0,519,107302.0,660736.0,12172.0,6169477.0,1124271.0,37014.0,310674.0,51097.0,10472.0,0,-90,0.0
1592,193,6587,53420.0,828.0,539735.0,104855.0,1900.0,21056.0,3521.0,698,142169.0,701204.0,12783.0,8713300.0,1289609.0,38230.0,338555.0,56404.0,10706.0,0,-90,0.0
1593,194,8270,56173.0,933.0,609519.0,114548.0,2122.0,24130.0,4034.0,795,181642.0,1358917.0,24384.0,10241663.0,2102345.0,66897.0,536858.0,87924.0,19373.0,10,-99,0.0
1594,195,6696,58608.0,945.0,495891.0,100981.0,1871.0,19750.0,3505.0,693,120498.0,926621.0,16750.0,6692165.0,1417136.0,47190.0,380597.0,61095.0,13969.0,10,-99,0.0
1595,196,4502,42457.0,671.0,342054.0,72530.0,1354.0,14283.0,2481.0,518,81228.0,574421.0,10329.0,4628101.0,901599.0,29434.0,242640.0,39069.0,8774.0,0,-90,0.0
1596,197,4982,49963.0,748.0,400371.0,88853.0,1591.0,17240.0,2786.0,641,124446.0,597018.0,10495.0,7746077.0,1140165.0,29319.0,261595.0,44909.0,7793.0,0,-90,0.0
1597,198,6810,50088.0,807.0,510672.0,98945.0,1692.0,19102.0,3188.0,654,167435.0,1292260.0,22643.0,9619182.0,1997927.0,56195.0,436236.0,73668.0,16983.0,10,-99,0.0
1598,199,6097,55412.0,870.0,462543.0,95018.0,1562.0,15982.0,2917.0,606,111395.0,886724.0,15541.0,6320037.0,1352948.0,39845.0,309441.0,51484.0,12530.0,10,-99,0.0
1599,200,4154,40574.0,622.0,323298.0,69123.0,1143.0,11610.0,2087.0,466,75874.0,547875.0,9516.0,4402074.0,856807.0,24525.0,198845.0,32964.0,7918.0,0,0,0.0
1600,1,0,9448.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-10,0.0
1601,2,0,6153.0,0.0,0.0,0.0,0.0,6.0,0.0,0,10543.0,631061.0,9123.0,2051.0,9238.0,1770.0,2.0,27.0,4.0,10,-19,1.0
1602,3,351,25465.0,324.0,90.0,395.0,48.0,0.0,6.0,0,7913.0,470745.0,6795.0,1516.0,6883.0,1302.0,4.0,20.0,2.0,10,-19,0.0
1603,4,292,21174.0,269.0,80.0,344.0,39.0,0.0,6.0,0,4823.0,287756.0,4185.0,927.0,4187.0,798.0,2.0,12.0,1.0,0,-10,0.0
1604,5,311,25973.0,301.0,118.0,461.0,50.0,0.0,6.0,6,4769.0,279954.0,4269.0,2393.0,6306.0,793.0,30.0,42.0,2.0,10,-19,0.0
1605,6,187,13396.0,179.0,120.0,317.0,31.0,6.0,6.0,0,4273.0,251235.0,3759.0,3177.0,7193.0,752.0,35.0,55.0,5.0,10,-19,0.0
1606,7,158,11244.0,148.0,154.0,349.0,28.0,6.0,6.0,0,2834.0,164778.0,2435.0,1889.0,4423.0,492.0,20.0,33.0,3.0,10,-19,0.0
1607,8,110,7624.0,100.0,105.0,237.0,20.0,6.0,6.0,0,1788.0,104599.0,1537.0,1117.0,2707.0,305.0,12.0,20.0,1.0,10,-19,0.0
1608,9,70,4882.0,65.0,65.0,146.0,13.0,0.0,6.0,6,1150.0,67168.0,1000.0,667.0,1640.0,197.0,7.0,12.0,1.0,10,-19,0.0
1609,10,48,3136.0,45.0,40.0,89.0,8.0,0.0,0.0,0,747.0,43532.0,643.0,397.0,1014.0,132.0,4.0,7.0,1.0,0,-10,0.0
1610,11,55,3879.0,54.0,59.0,117.0,13.0,0.0,0.0,0,815.0,45845.0,663.0,1737.0,1657.0,145.0,26.0,20.0,1.0,0,-10,0.0
1611,12,63,4256.0,60.0,121.0,157.0,19.0,6.0,6.0,0,2302.0,117107.0,1845.0,7118.0,5366.0,372.0,113.0,62.0,4.0,10,-19,0.0
1612,13,86,5023.0,74.0,321.0,255.0,13.0,7.0,6.0,0,1670.0,87536.0,1375.0,5623.0,4141.0,282.0,79.0,50.0,3.0,0,-10,0.0
1613,14,104,7019.0,97.0,560.0,395.0,20.0,12.0,12.0,0,1457.0,78127.0,1220.0,6226.0,4344.0,241.0,90.0,44.0,4.0,0,-20,0.0
1614,15,112,7537.0,105.0,679.0,470.0,25.0,17.0,17.0,0,4221.0,194000.0,3063.0,51724.0,15053.0,705.0,734.0,236.0,21.0,10,-29,0.0
1615,16,153,8361.0,123.0,2292.0,688.0,23.0,28.0,11.0,6,3185.0,147776.0,2287.0,42918.0,11625.0,534.0,623.0,197.0,15.0,0,-30,0.0
1616,17,191,11760.0,156.0,4114.0,1076.0,34.0,43.0,16.0,6,2922.0,133630.0,2022.0,43650.0,10644.0,456.0,634.0,202.0,14.0,0,-30,0.0
1617,18,209,12744.0,171.0,4880.0,1208.0,36.0,50.0,22.0,5,10728.0,327125.0,5016.0,364782.0,40260.0,1879.0,5880.0,1179.0,63.0,10,-39,0.0
1618,19,374,14089.0,198.0,16149.0,1837.0,52.0,201.0,44.0,6,8462.0,249594.0,3815.0,301118.0,31938.0,1336.0,4718.0,972.0,45.0,0,-30,0.0
1619,20,472,19836.0,253.0,28916.0,2912.0,72.0,290.0,64.0,12,8065.0,225840.0,3615.0,304874.0,30177.0,1121.0,4680.0,922.0,43.0,0,-30,0.0
1620,21,531,21511.0,281.0,34158.0,3314.0,74.0,333.0,72.0,17,45914.0,555602.0,8726.0,2566782.0,122305.0,3375.0,40324.0,6761.0,154.0,0,-40,0.0
1621,22,1823,36339.0,482.0,133698.0,7581.0,135.0,1521.0,288.0,24,98763.0,1011560.0,15932.0,5737382.0,251655.0,6718.0,90359.0,14579.0,304.0,0,-50,0.0
1622,23,4222,61492.0,848.0,330388.0,16746.0,264.0,3942.0,687.0,33,144482.0,1512572.0,23851.0,8364326.0,386096.0,10480.0,133492.0,21695.0,1097.0,0,-70,0.0
1623,24,6996,93799.0,1338.0,540737.0,29308.0,436.0,6871.0,1174.0,71,173652.0,1815921.0,29273.0,9882377.0,650508.0,16171.0,175671.0,29969.0,1858.0,0,-70,0.0
1624,25,9464,121425.0,1804.0,701100.0,49207.0,688.0,10099.0,1751.0,120,198004.0,2045670.0,34788.0,10863726.0,1197927.0,27186.0,241091.0,43628.0,3559.0,10,-89,0.0
1625,26,7322,91491.0,1386.0,527245.0,56298.0,745.0,8772.0,1711.0,128,130214.0,1334557.0,23086.0,7047683.0,892272.0,19634.0,168412.0,30921.0,2377.0,10,-89,0.0
1626,27,4871,61803.0,931.0,359927.0,44843.0,562.0,6321.0,1251.0,91,87288.0,836771.0,14463.0,4823706.0,575433.0,12187.0,112526.0,20458.0,1464.0,10,-89,0.0
1627,28,3258,39136.0,584.0,248936.0,29825.0,362.0,4263.0,835.0,61,61984.0,541665.0,9240.0,3539693.0,389781.0,7797.0,79289.0,14339.0,918.0,0,-70,0.0
1628,29,3712,46848.0,653.0,300612.0,40532.0,426.0,5365.0,982.0,73,112454.0,590508.0,9795.0,7102126.0,541657.0,9783.0,133896.0,23159.0,1528.0,10,-79,0.0
1629,30,4019,27465.0,407.0,332458.0,27107.0,283.0,4827.0,914.0,59,78528.0,481485.0,8042.0,4854405.0,492075.0,8688.0,98012.0,17894.0,1146.0,10,-69,0.0
1630,31,2909,21738.0,325.0,249766.0,24199.0,242.0,3654.0,721.0,43,54540.0,312366.0,5131.0,3404495.0,329766.0,5584.0,67494.0,12432.0,716.0,0,-60,0.0
1631,32,3285,27378.0,368.0,295291.0,33795.0,294.0,4585.0,851.0,56,105087.0,317529.0,5167.0,7015130.0,415852.0,6328.0,123711.0,20965.0,693.0,0,-60,0.0
1632,33,5249,29554.0,402.0,434495.0,39914.0,337.0,6839.0,1237.0,62,147248.0,826271.0,13625.0,9116476.0,1221476.0,20352.0,199347.0,39093.0,2506.0,0,-60,0.0
1633,34,7702,50301.0,726.0,627767.0,77686.0,729.0,10963.0,2131.0,126,180086.0,1423923.0,23630.0,10362912.0,2034502.0,35754.0,272288.0,57401.0,4746.0,10,-89,0.0
1634,35,6584,60925.0,894.0,501362.0,95196.0,963.0,9882.0,2239.0,166,118655.0,962594.0,16009.0,6739023.0,1371396.0,24541.0,188279.0,39223.0,3056.0,10,-89,0.0
1635,36,4429,44125.0,639.0,344534.0,69985.0,706.0,7077.0,1590.0,117,80137.0,597112.0,9932.0,4647567.0,870590.0,15777.0,124465.0,25486.0,1885.0,0,-80,0.0
1636,37,4904,51647.0,708.0,402417.0,85950.0,842.0,8673.0,1803.0,142,124168.0,623847.0,10290.0,7773777.0,1104481.0,19065.0,169869.0,34224.0,2550.0,0,-80,0.0
1637,38,6757,51924.0,769.0,512695.0,95861.0,985.0,10854.0,2251.0,172,167239.0,1306652.0,21916.0,9610255.0,1968304.0,39812.0,276998.0,58409.0,6024.0,10,-89,0.0
1638,39,6087,56142.0,841.0,462322.0,93451.0,1088.0,10024.0,2289.0,211,111213.0,894994.0,15078.0,6312782.0,1333490.0,27996.0,194243.0,40566.0,4419.0,10,-89,0.0
1639,40,4146,40968.0,607.0,322962.0,68114.0,801.0,7285.0,1644.0,162,75738.0,553289.0,9307.0,4397660.0,844127.0,17646.0,128338.0,26233.0,2650.0,0,-80,0.0
1640,41,4617,48397.0,673.0,379543.0,83759.0,949.0,8936.0,1863.0,200,120584.0,573320.0,9647.0,7604889.0,1068669.0,19926.0,171738.0,34878.0,2946.0,10,-89,0.0
1641,42,4363,26895.0,403.0,360863.0,53468.0,584.0,6375.0,1403.0,116,83694.0,472606.0,8048.0,5150308.0,815913.0,15967.0,126117.0,26108.0,2593.0,0,-70,0.0
1642,43,4989,37453.0,514.0,444659.0,74394.0,777.0,8336.0,1730.0,168,121897.0,511742.0,8544.0,7826197.0,914566.0,17761.0,168458.0,32705.0,2730.0,0,-80,0.0
1643,44,6718,41595.0,603.0,531724.0,82464.0,920.0,10639.0,2160.0,201,163365.0,1136197.0,19088.0,9601048.0,1854297.0,38191.0,270006.0,56651.0,6103.0,10,-89,0.0
1644,45,5956,48575.0,728.0,462914.0,87184.0,1042.0,9777.0,2222.0,214,108919.0,796879.0,13463.0,6303155.0,1269325.0,27114.0,189494.0,39178.0,4445.0,10,-89,0.0
1645,46,4058,36343.0,539.0,322568.0,64646.0,776.0,7103.0,1589.0,164,74457.0,494606.0,8328.0,4396404.0,801894.0,17083.0,125657.0,25352.0,2665.0,10,-89,0.0
1646,47,2774,23121.0,340.0,227503.0,41789.0,499.0,4767.0,1040.0,107,54279.0,318496.0,5342.0,3292444.0,543826.0,11418.0,86848.0,17505.0,1655.0,0,-60,0.0
1647,48,3207,28443.0,380.0,277827.0,54844.0,601.0,5937.0,1208.0,129,105931.0,354015.0,5956.0,6961112.0,740118.0,13494.0,140120.0,27187.0,2141.0,0,-70,0.0
1648,49,5231,31355.0,432.0,426407.0,64018.0,704.0,8213.0,1660.0,153,148857.0,894858.0,15325.0,9097198.0,1751063.0,33016.0,225924.0,49530.0,5075.0,0,-70,0.0
1649,50,7737,53969.0,801.0,623357.0,114324.0,1284.0,12730.0,2758.0,273,180796.0,1460737.0,24637.0,10336492.0,2337837.0,49008.0,312286.0,67264.0,8155.0,10,-89,0.0
1650,51,6609,62719.0,936.0,499900.0,111956.0,1345.0,11354.0,2651.0,292,119186.0,983871.0,16647.0,6728298.0,1547819.0,33353.0,216572.0,45626.0,5630.0,0,-80,0.0
1651,52,7318,77076.0,1119.0,591499.0,142635.0,1702.0,14597.0,3129.0,390,148602.0,864589.0,14907.0,8988213.0,1553975.0,31658.0,239942.0,49041.0,5432.0,10,-89,0.0
1652,53,5510,40765.0,622.0,433552.0,79642.0,941.0,9114.0,2019.0,210,100828.0,641960.0,11074.0,5973332.0,1101226.0,23946.0,176298.0,35744.0,4116.0,10,-89,0.0
1653,54,3759,29377.0,445.0,306010.0,56329.0,691.0,6611.0,1449.0,157,70096.0,416732.0,7101.0,4208250.0,727124.0,15571.0,118668.0,23906.0,2512.0,0,-70,0.0
1654,55,4233,36727.0,507.0,361770.0,71676.0,827.0,8191.0,1667.0,194,116340.0,434172.0,7474.0,7495782.0,920215.0,17433.0,164680.0,32139.0,2805.0,10,-89,0.0
1655,56,4194,20464.0,309.0,354682.0,46108.0,510.0,6086.0,1293.0,112,81096.0,379947.0,6578.0,5081568.0,729474.0,14544.0,120762.0,24094.0,2521.0,10,-79,0.0
1656,57,3007,17029.0,265.0,261230.0,36573.0,416.0,4513.0,972.0,96,57429.0,249395.0,4280.0,3629174.0,482525.0,9742.0,82992.0,16338.0,1560.0,0,-60,0.0
1657,58,3430,21661.0,305.0,311428.0,49541.0,510.0,5658.0,1130.0,119,106703.0,253505.0,4414.0,7147541.0,604130.0,10601.0,135859.0,24639.0,1941.0,10,-79,0.0
1658,59,3807,11968.0,184.0,335198.0,30637.0,310.0,4917.0,980.0,78,74190.0,223268.0,3869.0,4879148.0,546526.0,9886.0,99261.0,19299.0,2033.0,0,-60,0.0
1659,60,4379,17199.0,242.0,419419.0,48401.0,448.0,6494.0,1250.0,123,104399.0,253349.0,4400.0,6949632.0,665347.0,11068.0,133284.0,24926.0,2272.0,10,-69,0.0
1660,61,3805,11585.0,178.0,335796.0,33321.0,318.0,4913.0,1003.0,88,72798.0,205836.0,3579.0,4765122.0,576447.0,9406.0,99092.0,19408.0,1629.0,0,-60,0.0
1661,62,4347,16255.0,229.0,411292.0,51576.0,443.0,6488.0,1270.0,118,116443.0,223981.0,3998.0,7808371.0,702562.0,10881.0,148830.0,27349.0,2084.0,10,-69,0.0
1662,63,4201,10330.0,162.0,371994.0,35194.0,311.0,5414.0,1091.0,82,79811.0,186291.0,3326.0,5264158.0,603013.0,9318.0,108195.0,20881.0,1493.0,10,-69,0.0
1663,64,2962,8389.0,132.0,270441.0,29884.0,264.0,4039.0,840.0,60,57013.0,121931.0,2169.0,3791804.0,404029.0,6043.0,76230.0,14686.0,940.0,10,-69,0.0
1664,65,2113,5646.0,87.0,197216.0,20766.0,178.0,2866.0,598.0,38,43777.0,79168.0,1391.0,2943402.0,273601.0,3941.0,56741.0,10846.0,593.0,0,-60,0.0
1665,66,2525,7013.0,99.0,245657.0,28356.0,214.0,3722.0,726.0,50,97677.0,94644.0,1588.0,6749244.0,387816.0,5329.0,115474.0,19508.0,639.0,10,-69,0.0
1666,67,3437,4371.0,69.0,312550.0,19342.0,157.0,4079.0,763.0,30,67727.0,81809.0,1427.0,4648433.0,350475.0,5178.0,84093.0,15144.0,562.0,0,-60,0.0
1667,68,3978,6302.0,96.0,397567.0,30871.0,236.0,5444.0,976.0,44,89243.0,93704.0,1559.0,6172259.0,424970.0,6031.0,109256.0,19437.0,620.0,0,-60,0.0
1668,69,5084,7747.0,117.0,441276.0,39636.0,301.0,6900.0,1252.0,56,130571.0,208634.0,4085.0,8627474.0,1078753.0,15907.0,196554.0,37277.0,2218.0,10,-69,0.0
1669,70,4743,8955.0,159.0,413664.0,50057.0,427.0,7034.0,1445.0,80,87857.0,156645.0,3043.0,5737452.0,819429.0,12180.0,138785.0,27054.0,1613.0,10,-69,0.0
1670,71,3270,7085.0,123.0,294196.0,41015.0,348.0,5187.0,1092.0,64,61687.0,99347.0,1914.0,4067184.0,524277.0,7627.0,94222.0,18106.0,1002.0,0,-60,0.0
1671,72,3704,8816.0,138.0,349021.0,54009.0,412.0,6460.0,1267.0,78,108482.0,111118.0,2006.0,7403126.0,653682.0,9502.0,144590.0,26191.0,1060.0,0,-60,0.0
1672,73,5587,9907.0,154.0,474674.0,59710.0,488.0,8668.0,1660.0,85,144086.0,291426.0,5877.0,9383407.0,1695452.0,27105.0,234654.0,49913.0,3807.0,0,-60,0.0
1673,74,7798,18212.0,302.0,656786.0,109207.0,995.0,13309.0,2772.0,184,169095.0,498671.0,9865.0,10555880.0,2300143.0,40389.0,327308.0,68439.0,6143.0,10,-79,0.0
1674,75,6234,21431.0,379.0,511669.0,109878.0,1102.0,11899.0,2689.0,217,111425.0,353508.0,6836.0,6858714.0,1523583.0,27559.0,226272.0,46426.0,4474.0,10,-79,0.0
1675,76,4167,16110.0,276.0,350558.0,78165.0,792.0,8507.0,1890.0,164,75614.0,222227.0,4277.0,4719589.0,974517.0,17646.0,148185.0,30161.0,2730.0,0,-70,0.0
1676,77,4622,19869.0,309.0,408954.0,95202.0,941.0,10381.0,2140.0,202,119040.0,239841.0,4776.0,7823280.0,1240732.0,20672.0,187897.0,38761.0,3185.0,0,-70,0.0
1677,78,6437,21914.0,347.0,517551.0,106634.0,1085.0,12494.0,2606.0,231,156259.0,622765.0,11714.0,9650773.0,2043850.0,41455.0,308568.0,63644.0,7055.0,10,-79,0.0
1678,79,5694,26609.0,445.0,464383.0,97758.0,1137.0,11206.0,2508.0,249,104363.0,465857.0,8716.0,6337555.0,1377283.0,29442.0,216957.0,44164.0,5036.0,0,-70,0.0
1679,80,6353,37243.0,559.0,554423.0,126822.0,1472.0,14523.0,3002.0,343,136359.0,425709.0,7826.0,8734728.0,1330736.0,27554.0,239883.0,46913.0,4924.0,0,-80,0.0
1680,81,7953,38040.0,604.0,616565.0,127915.0,1578.0,16795.0,3387.0,384,174034.0,1056072.0,18423.0,10200195.0,2108673.0,52512.0,386357.0,75088.0,10043.0,0,-80,0.0
1681,82,10147,63392.0,1010.0,754327.0,164798.0,2332.0,23549.0,4717.0,579,207659.0,1563918.0,27581.0,11330815.0,2624496.0,78531.0,569758.0,104897.0,16296.0,0,-90,0.0
1682,83,12512,97136.0,1567.0,861497.0,211397.0,3497.0,33512.0,6595.0,923,235818.0,1862777.0,33764.0,12180593.0,2964429.0,103030.0,782231.0,136279.0,23274.0,0,-90,0.0
1683,84,14954,125494.0,2117.0,947553.0,252820.0,4871.0,45281.0,8892.0,1379,260105.0,2040931.0,38865.0,12678157.0,3211548.0,136567.0,1000303.0,174268.0,33871.0,10,-99,0.0
1684,85,9872,91657.0,1557.0,622278.0,161845.0,3870.0,36684.0,7028.0,1214,170962.0,1335820.0,25900.0,8153533.0,2136192.0,95368.0,663162.0,119748.0,24474.0,0,-90,0.0
1685,86,10772,105483.0,1795.0,723688.0,198085.0,4870.0,45025.0,8281.0,1634,191259.0,1246746.0,24149.0,10112373.0,2307580.0,87414.0,589685.0,112781.0,22064.0,0,-90,0.0
1686,87,12237,101919.0,1887.0,745972.0,207946.0,5142.0,43789.0,8771.0,1748,226520.0,1703524.0,34055.0,11487086.0,2860189.0,137283.0,892654.0,161341.0,40820.0,0,-90,0.0
1687,88,14400,121194.0,2324.0,868647.0,243772.0,6770.0,53971.0,11089.0,2472,255226.0,1992037.0,42324.0,12280694.0,3265561.0,200374.0,1073736.0,217859.0,66943.0,10,-99,0.0
1688,89,9673,89496.0,1702.0,600390.0,163504.0,5652.0,39880.0,8796.0,2373,167287.0,1304767.0,28107.0,7924003.0,2139597.0,138010.0,703346.0,148403.0,47145.0,0,-90,0.0
1689,90,10567,103564.0,1955.0,702123.0,200014.0,7092.0,48115.0,10339.0,3167,184472.0,1196392.0,25219.0,9793029.0,2218565.0,119010.0,613997.0,131951.0,40488.0,10,-99,0.0
1690,91,6968,55977.0,1062.0,474978.0,113169.0,3603.0,24223.0,5600.0,1584,123556.0,841051.0,17696.0,6490526.0,1509330.0,86237.0,437431.0,92975.0,31103.0,10,-99,0.0
1691,92,4629,38746.0,713.0,331687.0,77697.0,2487.0,16545.0,3802.0,1151,83705.0,540667.0,11309.0,4518395.0,987465.0,54164.0,281233.0,59104.0,19919.0,10,-99,0.0
1692,93,3124,25179.0,458.0,233505.0,51206.0,1586.0,10715.0,2432.0,749,59782.0,350120.0,7136.0,3366079.0,670342.0,33647.0,181832.0,38020.0,12235.0,10,-89,0.0
1693,94,2213,16312.0,291.0,175643.0,34569.0,987.0,6934.0,1561.0,463,45858.0,229033.0,4532.0,2698947.0,461085.0,20884.0,121218.0,25093.0,7760.0,10,-79,0.0
1694,95,1689,10656.0,188.0,139428.0,23705.0,616.0,4600.0,1032.0,296,37207.0,150661.0,2918.0,2298398.0,318411.0,13176.0,84547.0,16996.0,5134.0,10,-79,0.0
1695,96,1362,7002.0,123.0,117453.0,16352.0,390.0,3184.0,697.0,194,29855.0,98798.0,1859.0,1904687.0,219897.0,8594.0,59385.0,11685.0,3018.0,0,-60,0.0
1696,97,1681,8722.0,135.0,158678.0,22536.0,464.0,4014.0,811.0,232,61692.0,110934.0,1930.0,4186609.0,299570.0,8613.0,89726.0,16030.0,2589.0,10,-69,0.0
1697,98,2176,5166.0,81.0,195035.0,15018.0,259.0,3272.0,645.0,110,47154.0,97170.0,1639.0,3170582.0,274748.0,6810.0,69813.0,12746.0,2257.0,0,-60,0.0
1698,99,2659,7466.0,112.0,263834.0,24065.0,340.0,4445.0,822.0,153,63904.0,108253.0,1815.0,4355767.0,332475.0,7109.0,88115.0,15761.0,2737.0,10,-69,0.0
1699,100,2328,4965.0,79.0,211986.0,16643.0,211.0,3264.0,636.0,105,48468.0,89333.0,1538.0,3269409.0,290956.0,5903.0,69175.0,12514.0,2326.0,0,-60,0.0
1700,101,2795,7008.0,107.0,274614.0,26070.0,287.0,4417.0,814.0,151,81020.0,100921.0,1677.0,5590698.0,365880.0,6702.0,106341.0,18063.0,2180.0,0,-60,0.0
1701,102,4179,8467.0,128.0,366376.0,33928.0,348.0,6197.0,1111.0,174,124721.0,228647.0,4261.0,8299112.0,934532.0,16322.0,186400.0,34404.0,4121.0,0,-60,0.0
1702,103,6398,14747.0,237.0,552046.0,62583.0,637.0,10116.0,1892.0,257,154186.0,400614.0,7703.0,9878545.0,1707826.0,29861.0,262536.0,52623.0,7777.0,0,-70,0.0
1703,104,8562,26037.0,414.0,709233.0,113107.0,1165.0,15177.0,2992.0,432,179555.0,608319.0,11735.0,10965712.0,2319641.0,42553.0,355655.0,70574.0,11942.0,10,-79,0.0
1704,105,6653,26498.0,449.0,532868.0,110884.0,1176.0,13000.0,2786.0,427,118753.0,443130.0,8462.0,7128215.0,1538709.0,29521.0,247646.0,48264.0,8409.0,10,-79,0.0
1705,106,4441,20143.0,341.0,363866.0,78913.0,849.0,9307.0,1963.0,313,80731.0,280904.0,5360.0,4899429.0,985753.0,18774.0,161665.0,31359.0,5001.0,10,-79,0.0
1706,107,3010,13085.0,224.0,252516.0,51281.0,550.0,6139.0,1285.0,190,57720.0,181857.0,3457.0,3589689.0,670725.0,12663.0,108750.0,21252.0,3032.0,10,-79,0.0
1707,108,2140,8469.0,147.0,187069.0,34586.0,370.0,4115.0,869.0,120,44453.0,120297.0,2250.0,2827590.0,461986.0,8222.0,77001.0,15018.0,1858.0,10,-69,0.0
1708,109,1637,5586.0,95.0,146452.0,23748.0,241.0,2894.0,612.0,77,36318.0,79839.0,1450.0,2386772.0,319149.0,5361.0,57586.0,11175.0,1141.0,10,-69,0.0
1709,110,1332,3702.0,62.0,122169.0,16390.0,159.0,2147.0,453.0,48,29611.0,53234.0,961.0,1988663.0,220643.0,3491.0,43314.0,8070.0,704.0,10,-59,0.0
1710,111,1083,2470.0,42.0,101902.0,11333.0,107.0,1613.0,330.0,30,23946.0,35452.0,631.0,1631053.0,153233.0,2308.0,33209.0,5905.0,440.0,10,-59,0.0
1711,112,877,1647.0,30.0,83798.0,7863.0,71.0,1237.0,243.0,22,19621.0,23566.0,414.0,1345746.0,107404.0,1517.0,25633.0,4456.0,274.0,0,-50,0.0
1712,113,1095,2066.0,37.0,116204.0,10910.0,87.0,1644.0,301.0,28,43276.0,29706.0,472.0,3028130.0,153294.0,1809.0,51555.0,8423.0,266.0,0,-50,0.0
1713,114,2022,2479.0,39.0,188538.0,14023.0,102.0,2690.0,474.0,32,98085.0,78943.0,1328.0,6798885.0,447673.0,6207.0,121910.0,20739.0,1284.0,0,-50,0.0
1714,115,4320,4798.0,75.0,398127.0,29468.0,228.0,5717.0,1027.0,69,131121.0,134274.0,2568.0,8978201.0,781971.0,11419.0,173835.0,30985.0,2114.0,10,-69,0.0
1715,116,4682,5761.0,99.0,427439.0,36590.0,309.0,6180.0,1197.0,76,87096.0,95480.0,1814.0,5933514.0,564594.0,7973.0,118807.0,21534.0,1390.0,10,-69,0.0
1716,117,3243,4357.0,76.0,303743.0,28491.0,230.0,4460.0,872.0,57,61182.0,61272.0,1133.0,4178462.0,365301.0,5019.0,81627.0,14795.0,857.0,0,-60,0.0
1717,118,3673,5428.0,89.0,359091.0,38571.0,272.0,5567.0,1019.0,70,107816.0,74480.0,1319.0,7471535.0,482243.0,6403.0,134927.0,23159.0,878.0,0,-60,0.0
1718,119,5548,6346.0,103.0,481719.0,44758.0,328.0,7811.0,1410.0,76,141543.0,190700.0,4007.0,9392057.0,1409856.0,21155.0,217417.0,43722.0,3410.0,0,-60,0.0
1719,120,7690,11830.0,210.0,660275.0,88563.0,743.0,12189.0,2399.0,163,165198.0,323839.0,6818.0,10520975.0,2130216.0,33919.0,300375.0,61699.0,5828.0,10,-79,0.0
1720,121,6097,13919.0,265.0,510385.0,100491.0,918.0,10917.0,2418.0,205,108719.0,230602.0,4766.0,6834255.0,1425367.0,23215.0,208020.0,42041.0,4273.0,10,-79,0.0
1721,122,4067,10503.0,192.0,349390.0,72893.0,666.0,7817.0,1710.0,157,73901.0,145815.0,2976.0,4705326.0,907388.0,14977.0,136953.0,27242.0,2598.0,10,-79,0.0
1722,123,2757,6795.0,126.0,242966.0,47241.0,438.0,5193.0,1117.0,106,53803.0,95641.0,1943.0,3476218.0,617139.0,9778.0,93861.0,18744.0,1635.0,10,-69,0.0
1723,124,1995,4449.0,81.0,181400.0,31827.0,286.0,3547.0,769.0,67,42118.0,64472.0,1286.0,2762150.0,426487.0,6442.0,67809.0,13476.0,1056.0,0,-60,0.0
1724,125,2409,5608.0,95.0,228906.0,43767.0,345.0,4521.0,918.0,83,96466.0,80495.0,1560.0,6646470.0,575307.0,8574.0,124997.0,22701.0,1632.0,10,-69,0.0
1725,126,3387,3686.0,67.0,306698.0,28884.0,247.0,4460.0,890.0,62,67065.0,69601.0,1400.0,4588799.0,521664.0,7888.0,91171.0,17639.0,1237.0,0,-60,0.0
1726,127,3932,5342.0,93.0,391927.0,45993.0,356.0,5930.0,1135.0,88,86428.0,79811.0,1590.0,5971073.0,619986.0,9487.0,113823.0,21607.0,1743.0,0,-60,0.0
1727,128,4968,6580.0,117.0,430316.0,55158.0,461.0,7356.0,1421.0,115,128834.0,183801.0,4245.0,8517590.0,1574622.0,24534.0,206640.0,43910.0,4045.0,10,-69,0.0
1728,129,4676,7864.0,166.0,408040.0,72627.0,656.0,7401.0,1696.0,144,86728.0,137586.0,3083.0,5672748.0,1105052.0,17710.0,146160.0,30801.0,3222.0,0,-70,0.0
1729,130,5251,10994.0,207.0,493592.0,99849.0,865.0,9683.0,2059.0,208,123755.0,135107.0,2838.0,8348890.0,1033149.0,16464.0,182296.0,34956.0,3033.0,10,-79,0.0
1730,131,4522,6337.0,119.0,400249.0,53665.0,490.0,6794.0,1428.0,122,83955.0,116354.0,2399.0,5577070.0,793251.0,13156.0,133146.0,26132.0,2652.0,10,-69,0.0
1731,132,3125,5221.0,95.0,286210.0,40120.0,378.0,4984.0,1057.0,100,59522.0,77817.0,1597.0,3978072.0,533308.0,9070.0,91614.0,17904.0,1647.0,0,-60,0.0
1732,133,3556,6693.0,113.0,340572.0,53771.0,470.0,6241.0,1233.0,124,107623.0,88590.0,1725.0,7356156.0,672152.0,10475.0,142479.0,26133.0,2042.0,0,-60,0.0
