bio10_5,bio10_prMay,lat,lon,lambda,N
-1.2170185,-1.123182963,2970880.134,2057535.591,0.781732104,74
-1.197838006,-1.04253106,2970880.134,2060535.591,0.781726604,79
-0.930824545,-2.062932864,2970880.134,2063535.591,0.814692012,182
-0.830397102,-2.022926683,2970880.134,2066535.591,0.827958071,147
-0.944862948,-1.042584587,2970880.134,2069535.591,0.78185588,131
-1.056067945,-0.899798343,2970880.134,2072535.591,0.781733995,40
-1.008080271,-1.596914179,2970880.134,2075535.591,0.783856801,0
-0.945329422,-1.606326372,2970880.134,2078535.591,0.785444586,0
-0.84207016,-1.887865678,2970880.134,2081535.591,0.808115508,0
-0.892699403,-1.096922697,2970880.134,2084535.591,0.782029134,0
-1.076888211,-0.412692698,2970880.134,2087535.591,0.781714854,0
-0.954633635,-1.385645578,2970880.134,2090535.591,0.782756549,0
-0.964591192,-0.991803058,2970880.134,2093535.591,0.781797413,0
-0.982437881,-1.014638558,2970880.134,2096535.591,0.781798265,0
-0.971246231,-0.918268376,2970880.134,2099535.591,0.781767332,0
-0.972390061,-0.778235716,2970880.134,2102535.591,0.781734443,0
-0.950466328,-0.671000745,2970880.134,2105535.591,0.781725931,0
-0.856717813,-1.122112131,2970880.134,2108535.591,0.782262018,0
-0.797940971,-1.112295964,2970880.134,2111535.591,0.782566503,0
-0.766832355,-1.019841797,2970880.134,2114535.591,0.782341646,0
-0.81436583,-0.320859994,2970880.134,2117535.591,0.781718665,0
-0.880081924,0.048378254,2970880.134,2120535.591,0.781714459,0
-0.890171,-0.104130727,2970880.134,2123535.591,0.781714749,0
-0.806319415,-0.808982275,2970880.134,2126535.591,0.781849515,0
-0.837740186,-0.140327476,2970880.134,2129535.591,0.781715101,0
-1.779673453,0.433193969,2967880.134,1991535.591,0.781714286,0
-1.567386521,-0.724247004,2967880.134,1994535.591,0.781714323,0
-1.230790144,-1.367848329,2967880.134,1997535.591,0.781793393,0
-1.388029344,-0.342780314,2967880.134,2000535.591,0.781714305,0
-1.234867741,-1.263104878,2967880.134,2003535.591,0.781753378,0
-1.326536943,-0.38703521,2967880.134,2006535.591,0.781714331,0
-1.244799149,-1.26309653,2967880.134,2009535.591,0.781750146,0
-1.338749474,-0.469132887,2967880.134,2012535.591,0.781714357,0
-1.355970675,-0.771512747,2967880.134,2015535.591,0.781714661,0
-1.404182054,-0.463997084,2967880.134,2018535.591,0.781714318,0
-1.034162878,-1.963808974,2967880.134,2021535.591,0.792875832,0
-0.864902014,-2.185030463,2967880.134,2024535.591,0.846316699,0
-1.021250656,-1.427413862,2967880.134,2027535.591,0.782502442,0
-0.919895396,-1.864731963,2967880.134,2030535.591,0.798875613,0
-1.129385384,-1.057319811,2967880.134,2033535.591,0.78174079,0
-1.26385366,-1.094567266,2967880.134,2036535.591,0.781723609,0
-1.374483632,-0.837941251,2967880.134,2039535.591,0.781714821,0
-1.655671004,0.077518232,2967880.134,2042535.591,0.781714287,0
-1.643796672,-0.735887669,2967880.134,2045535.591,0.781714306,0
-1.467551247,-1.590241792,2967880.134,2048535.591,0.781747097,0
-1.313763781,-1.737013177,2967880.134,2051535.591,0.782057014,23
-1.149387938,-2.015968297,2967880.134,2054535.591,0.787703429,113
-1.034455623,-2.125161416,2967880.134,2057535.591,0.8018621,120
-1.041017117,-1.530552891,2967880.134,2060535.591,0.782750816,224
-0.890421455,-1.930356054,2967880.134,2063535.591,0.806138859,247
-0.87368643,-1.530351974,2967880.134,2066535.591,0.786310242,277
-0.979145819,-0.999225886,2967880.134,2069535.591,0.781796893,144
-1.461619528,0.333172751,2967880.134,2072535.591,0.781714287,0
-1.261743574,-1.19262598,2967880.134,2075535.591,0.781731354,0
-0.928298,-1.985709396,2967880.134,2078535.591,0.805714789,0
-0.836441581,-1.956220296,2967880.134,2081535.591,0.817816785,0
-0.905451201,-1.164129787,2967880.134,2084535.591,0.782178469,0
-1.00712869,-0.729792072,2967880.134,2087535.591,0.781724777,0
-0.921161959,-1.463118196,2967880.134,2090535.591,0.784041297,0
-1.072739808,-0.337754478,2967880.134,2093535.591,0.781714619,0
-1.008937012,-0.801591538,2967880.134,2096535.591,0.781730238,0
-1.021963846,-0.754464957,2967880.134,2099535.591,0.781725115,0
-0.848061466,-1.536551037,2967880.134,2102535.591,0.787407019,0
-0.884301479,-0.80590451,2967880.134,2105535.591,0.781771934,0
-0.834533354,-0.899985936,2967880.134,2108535.591,0.78189266,0
-0.76663405,-1.184757873,2967880.134,2111535.591,0.783472081,0
-0.763743196,-0.768937114,2967880.134,2114535.591,0.78185484,0
-0.72994707,-0.730705195,2967880.134,2117535.591,0.781863643,0
-0.815594659,-0.117647913,2967880.134,2120535.591,0.781715325,0
-0.810947351,-0.331086517,2967880.134,2123535.591,0.781719081,0
-0.828509389,-0.301648928,2967880.134,2126535.591,0.781717679,0
-0.753672029,-0.666717396,2967880.134,2129535.591,0.781796377,0
-1.33576176,-1.666690414,2964880.134,1991535.591,0.781913943,0
-1.222235122,-1.579575263,2964880.134,1994535.591,0.782052156,0
-1.15316721,-1.612079064,2964880.134,1997535.591,0.782448659,0
-1.19151699,-0.94219366,2964880.134,2000535.591,0.781721168,0
-1.159697919,-1.038450069,2964880.134,2003535.591,0.781732043,0
-1.22888398,-0.439503702,2964880.134,2006535.591,0.781714421,0
-1.282042687,-0.705440044,2964880.134,2009535.591,0.781714788,0
-1.189898571,-1.10148828,2964880.134,2012535.591,0.7817332,0
-1.164910543,-1.195157329,2964880.134,2015535.591,0.781760832,0
-0.967865243,-1.844114321,2964880.134,2018535.591,0.792004709,0
-0.939757927,-2.08642442,2964880.134,2021535.591,0.813699722,0
-1.150347428,-1.374082724,2964880.134,2024535.591,0.781870646,0
-0.883942527,-2.395016907,2964880.134,2027535.591,0.877986222,0
-1.112213489,-1.210307592,2964880.134,2030535.591,0.781803689,0
-1.126986149,-1.399831959,2964880.134,2033535.591,0.781941685,0
-1.306602015,-0.610807287,2964880.134,2036535.591,0.781714528,0
-1.444987047,-0.527028673,2964880.134,2039535.591,0.781714322,0
-1.515008452,-0.426290847,2964880.134,2042535.591,0.781714297,0
-1.615627932,-0.571330731,2964880.134,2045535.591,0.781714296,0
-1.481722281,-1.348243732,2964880.134,2048535.591,0.781720029,0
-1.366639536,-1.481713282,2964880.134,2051535.591,0.781759499,3
-1.32116474,-1.210260747,2964880.134,2054535.591,0.781726696,43
-1.310177543,-0.939942134,2964880.134,2057535.591,0.781716261,33
-1.044659902,-1.801693544,2964880.134,2060535.591,0.786014857,245
-0.783821312,-2.129834721,2964880.134,2063535.591,0.860733662,224
-0.950150566,-0.714106961,2964880.134,2066535.591,0.781730495,75
-1.146877655,-0.439700211,2964880.134,2069535.591,0.781714627,47
-1.4282457,0.24135653,2964880.134,2072535.591,0.781714287,0
-1.23911347,-0.967127998,2964880.134,2075535.591,0.781718793,0
-0.944679567,-1.847673189,2964880.134,2078535.591,0.794192268,0
-1.001552921,-1.062747623,2964880.134,2081535.591,0.781819314,0
-0.958552465,-1.235486607,2964880.134,2084535.591,0.782156027,0
-1.010752977,-1.030560323,2964880.134,2087535.591,0.781788164,0
-0.965160231,-1.256450083,2964880.134,2090535.591,0.782169647,0
-0.957249381,-1.237904685,2964880.134,2093535.591,0.782164941,0
-0.982916001,-0.866521664,2964880.134,2096535.591,0.781746909,0
-0.962451952,-1.029204469,2964880.134,2099535.591,0.781827664,0
-0.861110359,-1.329199297,2964880.134,2102535.591,0.783461903,0
-0.827132249,-1.11015358,2964880.134,2105535.591,0.782320498,0
-0.762716422,-1.220570249,2964880.134,2108535.591,0.783811367,0
-0.73969357,-1.120203412,2964880.134,2111535.591,0.783261932,0
-0.733217107,-0.873269149,2964880.134,2114535.591,0.782093274,0
-0.691266854,-1.137071913,2964880.134,2117535.591,0.78418495,0
-0.720707579,-0.682906147,2964880.134,2120535.591,0.781841424,0
-0.725051963,-0.731149134,2964880.134,2123535.591,0.781879876,0
-0.839401696,0.078366468,2964880.134,2126535.591,0.781714519,0
-0.728369859,-0.514628072,2964880.134,2129535.591,0.781750506,0
-1.479874816,-1.611173109,2961880.134,1991535.591,0.781745507,0
-1.191556236,-1.98441987,2961880.134,1994535.591,0.785889335,0
-1.11503612,-1.854359279,2961880.134,1997535.591,0.785402542,0
-1.062505525,-1.795819141,2961880.134,2000535.591,0.785724246,0
-1.019527538,-1.689140528,2961880.134,2003535.591,0.785076985,0
-1.013207746,-1.304417917,2961880.134,2006535.591,0.782102241,0
-1.173510206,-0.45539976,2961880.134,2009535.591,0.781714607,0
-1.096392857,-1.142273829,2961880.134,2012535.591,0.781777771,0
-0.932179491,-1.882366721,2961880.134,2015535.591,0.796968642,0
-1.134198873,-0.875017775,2961880.134,2018535.591,0.781722563,0
-1.435559786,-0.44245959,2961880.134,2021535.591,0.781714308,0
-1.250789838,-1.722904871,2961880.134,2024535.591,0.782223548,0
-0.923181549,-2.517082391,2961880.134,2027535.591,0.887128948,0
-1.141970327,-0.852271387,2961880.134,2030535.591,0.781720415,0
-1.270210516,-1.015649352,2961880.134,2033535.591,0.781718848,0
-1.192737329,-1.563835571,2961880.134,2036535.591,0.782088422,0
-1.308595197,-1.207029348,2961880.134,2039535.591,0.781727435,0
-1.429058216,-0.760816029,2961880.134,2042535.591,0.781714469,0
-1.577803682,-0.510147473,2961880.134,2045535.591,0.781714295,0
-1.368827979,-1.774267934,2961880.134,2048535.591,0.781960949,0
-1.301731657,-1.731991101,2961880.134,2051535.591,0.782058655,0
-1.223594532,-1.739630346,2961880.134,2054535.591,0.782498599,104
-1.086491821,-1.677884659,2961880.134,2057535.591,0.783397413,213
-0.9153656,-1.893666188,2961880.134,2060535.591,0.79862059,264
-0.796296725,-2.00635533,2961880.134,2063535.591,0.834937247,268
-0.913533996,-0.942803796,2961880.134,2066535.591,0.781819083,153
-1.259135119,0.189416184,2961880.134,2069535.591,0.781714289,36
-1.267280747,-0.194361773,2961880.134,2072535.591,0.781714307,3
-1.074856026,-1.243065332,2961880.134,2075535.591,0.781869195,0
-0.944053271,-1.519353792,2961880.134,2078535.591,0.784294292,0
-1.01655803,-0.649595569,2961880.134,2081535.591,0.781719288,0
-1.043152213,-0.774811252,2961880.134,2084535.591,0.781723585,0
-1.053861973,-0.616232401,2961880.134,2087535.591,0.78171689,0
-1.045016617,-0.691319325,2961880.134,2090535.591,0.781719326,0
-0.990003246,-0.99546861,2961880.134,2093535.591,0.781786433,0
-0.982437675,-0.684345856,2961880.134,2096535.591,0.781723568,0
-0.973540576,-0.84196586,2961880.134,2099535.591,0.781745912,0
-0.834122508,-1.3112498,2961880.134,2102535.591,0.783688152,0
-0.81377332,-1.049579673,2961880.134,2105535.591,0.782219387,0
-0.777361512,-1.08022909,2961880.134,2108535.591,0.782561516,0
-0.810078699,-0.540845492,2961880.134,2111535.591,0.781734737,0
-0.724008802,-1.204904577,2961880.134,2114535.591,0.784290135,0
-0.731060451,-0.692706822,2961880.134,2117535.591,0.781832952,0
-0.806934027,-0.429136903,2961880.134,2120535.591,0.781723462,0
-0.74988208,-0.93183489,2961880.134,2123535.591,0.782160675,0
-0.68571719,-0.943738428,2961880.134,2126535.591,0.782597401,0
-0.622101458,-1.003640402,2961880.134,2129535.591,0.783951123,0
-0.931415609,0.85018297,2961880.134,2132535.591,0.781714288,0
-1.822162799,-0.235834462,2958880.134,1988535.591,0.781714286,0
-1.542040181,-1.083786617,2958880.134,1991535.591,0.781714834,0
-1.373843593,-1.275928967,2958880.134,1994535.591,0.781724541,0
-1.24950203,-1.528081061,2958880.134,1997535.591,0.781874068,0
-1.081256272,-1.732587833,2958880.134,2000535.591,0.784199002,0
-0.994035795,-2.017752183,2958880.134,2003535.591,0.800416875,0
-0.948513979,-2.056820651,2958880.134,2006535.591,0.809364561,0
-0.891775096,-2.015505378,2958880.134,2009535.591,0.814580398,0
-0.900364229,-1.764590816,2958880.134,2012535.591,0.793207776,0
-1.027570373,-1.628442131,2958880.134,2015535.591,0.783963362,0
-1.205916116,-0.827759412,2958880.134,2018535.591,0.781716987,0
-1.455247657,-0.414998457,2958880.134,2021535.591,0.781714303,0
-1.333969852,-1.406898748,2958880.134,2024535.591,0.781751285,0
-1.054762039,-2.363669025,2958880.134,2027535.591,0.824819139,0
-1.004537814,-1.665473309,2958880.134,2030535.591,0.78488351,0
-1.303503875,-0.439920837,2958880.134,2033535.591,0.781714357,0
-1.446725402,-0.574656747,2958880.134,2036535.591,0.78171433,0
-1.40796105,-1.011943893,2958880.134,2039535.591,0.781715414,0
-1.495647578,-0.641936653,2958880.134,2042535.591,0.781714325,0
-1.563415623,-0.462582417,2958880.134,2045535.591,0.781714294,0
-1.409592074,-1.496304867,2958880.134,2048535.591,0.781747908,0
-1.456555481,-0.979319789,2958880.134,2051535.591,0.781714906,3
-1.367459046,-1.114850379,2958880.134,2054535.591,0.781718097,25
-1.09017907,-1.86645383,2958880.134,2057535.591,0.78640702,213
-0.776598871,-2.261748508,2958880.134,2060535.591,0.8879469,169
-0.881843064,-1.357744854,2958880.134,2063535.591,0.783293976,315
-0.845444344,-1.635521347,2958880.134,2066535.591,0.79134022,453
-0.911011493,-1.183785241,2958880.134,2069535.591,0.782171298,315
-1.027734594,-0.779590295,2958880.134,2072535.591,0.781725945,20
-0.952954709,-1.135406249,2958880.134,2075535.591,0.781967446,0
-0.927668709,-1.189106905,2958880.134,2078535.591,0.78219869,0
-1.008706259,-0.468604802,2958880.134,2081535.591,0.781715845,0
-1.001785343,-0.964771609,2958880.134,2084535.591,0.781765578,0
-0.980076517,-0.739807887,2958880.134,2087535.591,0.781728528,0
-1.005609744,-0.828673433,2958880.134,2090535.591,0.781736157,0
-0.916771591,-1.287159918,2958880.134,2093535.591,0.782596194,0
-0.976379009,-0.736871725,2958880.134,2096535.591,0.781730144,0
-0.887317486,-1.179178299,2958880.134,2099535.591,0.782321957,0
-0.790569649,-1.343846675,2958880.134,2102535.591,0.785052213,0
-0.84416523,-0.40384871,2958880.134,2105535.591,0.781720091,0
-0.798217406,-0.729574254,2958880.134,2108535.591,0.781794956,0
-0.826776667,-0.264465045,2958880.134,2111535.591,0.781716903,0
-0.773035742,-0.850229834,2958880.134,2114535.591,0.781940058,0
-0.72848101,-0.901735027,2958880.134,2117535.591,0.782149227,0
-0.915301333,0.392826479,2958880.134,2120535.591,0.781714302,0
-0.796586507,-0.579216938,2958880.134,2123535.591,0.781744197,0
-0.691175183,-1.193726039,2958880.134,2126535.591,0.785056133,0
-0.666829978,-1.070341238,2958880.134,2129535.591,0.783835593,0
-0.854118892,0.383120574,2958880.134,2132535.591,0.781714312,0
-1.645677391,-0.200631703,2955880.134,1988535.591,0.781714287,0
-1.432010644,-0.823848148,2955880.134,1991535.591,0.781714563,0
-1.348984787,-0.959631602,2955880.134,1994535.591,0.781715908,0
-1.289383073,-1.000852221,2955880.134,1997535.591,0.781717935,0
-1.150656857,-1.542145914,2955880.134,2000535.591,0.782180071,0
-1.144008573,-1.493130615,2955880.134,2003535.591,0.782066707,0
-1.132887799,-1.384425941,2955880.134,2006535.591,0.781910616,0
-0.923530777,-2.06670456,2955880.134,2009535.591,0.813492352,0
-1.037998563,-1.468064467,2955880.134,2012535.591,0.782578433,0
-1.155976327,-1.447486415,2955880.134,2015535.591,0.781991623,0
-1.252875954,-0.889278728,2955880.134,2018535.591,0.781716752,0
-1.490385583,-0.250438922,2955880.134,2021535.591,0.781714291,0
-1.497047166,-0.761697731,2955880.134,2024535.591,0.781714378,0
-1.244486297,-1.687161386,2955880.134,2027535.591,0.782173031,0
-0.983345249,-1.759900841,2955880.134,2030535.591,0.78768309,0
-1.309207517,-0.326220104,2955880.134,2033535.591,0.781714322,0
-1.367772457,-0.333663848,2955880.134,2036535.591,0.78171431,0
-1.434322968,-0.46289783,2955880.134,2039535.591,0.781714311,0
-1.388231994,-0.870541864,2955880.134,2042535.591,0.78171481,0
-1.470378868,-0.840052502,2955880.134,2045535.591,0.781714488,0
-1.507696245,-0.939044916,2955880.134,2048535.591,0.781714536,0
-1.388767372,-1.468204503,2955880.134,2051535.591,0.781744728,22
-1.20606621,-1.759327989,2955880.134,2054535.591,0.782747439,164
-0.904471993,-2.188661156,2955880.134,2057535.591,0.83578225,159
-0.797720624,-2.20381192,2955880.134,2060535.591,0.867631806,177
-0.895949397,-1.4100738,2955880.134,2063535.591,0.783640008,303
-1.031166643,-0.738952286,2955880.134,2066535.591,0.781723054,71
-1.003142277,-1.132947343,2955880.134,2069535.591,0.781858627,198
-0.884127697,-1.641269762,2955880.134,2072535.591,0.788493641,7
-0.866812555,-1.234923063,2955880.134,2075535.591,0.782658818,0
-0.878602571,-1.14662814,2955880.134,2078535.591,0.782289953,0
-0.913485985,-0.671779625,2955880.134,2081535.591,0.781731661,0
-1.019903976,-0.600285514,2955880.134,2084535.591,0.781717738,0
-0.932163717,-0.942261459,2955880.134,2087535.591,0.781806543,0
-1.015434492,-0.349722096,2955880.134,2090535.591,0.781714975,0
-0.967396977,-0.865284084,2955880.134,2093535.591,0.781748832,0
-0.961476964,-0.79306427,2955880.134,2096535.591,0.781738156,0
-0.856168779,-1.299223783,2955880.134,2099535.591,0.783181391,0
-0.744588813,-1.554399829,2955880.134,2102535.591,0.794937234,0
-0.760041555,-0.69094367,2955880.134,2105535.591,0.78180834,0
-0.762011829,-0.656026341,2955880.134,2108535.591,0.781782667,0
-0.786449209,-0.263984618,2955880.134,2111535.591,0.781718056,0
-0.791890706,-0.254368476,2955880.134,2114535.591,0.78171775,0
-0.748903495,-0.815317342,2955880.134,2117535.591,0.781932035,0
-0.820106752,0.014020369,2955880.134,2120535.591,0.781714695,0
-0.849180015,-0.143542812,2955880.134,2123535.591,0.78171514,0
-0.804223354,-0.658369774,2955880.134,2126535.591,0.781763279,0
-0.820414167,-0.291407474,2955880.134,2129535.591,0.781717907,0
-0.817898028,-0.288463757,2955880.134,2132535.591,0.781717295,0
-1.373909133,-0.240383705,2952880.134,1988535.591,0.781714298,0
-1.372135627,-0.415627017,2952880.134,1991535.591,0.781714318,0
-1.279007639,-1.066856491,2952880.134,1994535.591,0.781720932,0
-1.205571866,-1.182098493,2952880.134,1997535.591,0.781743374,0
-1.280553161,-0.355876218,2952880.134,2000535.591,0.781714337,0
-1.241484996,-1.047076864,2952880.134,2003535.591,0.78172188,0
-1.047052094,-1.748544036,2952880.134,2006535.591,0.785267092,0
-1.085527613,-1.096491078,2952880.134,2009535.591,0.781765982,0
-1.37700938,-0.186442054,2952880.134,2012535.591,0.781714294,0
-1.305320268,-1.419774275,2952880.134,2015535.591,0.781767749,0
-1.132464131,-1.901472737,2952880.134,2018535.591,0.785657545,0
-1.334020853,-0.46867568,2952880.134,2021535.591,0.781714352,0
-1.307190273,-0.645688525,2952880.134,2024535.591,0.781714549,0
-1.118130371,-1.524734512,2952880.134,2027535.591,0.782306076,0
-0.858220269,-2.276848281,2952880.134,2030535.591,0.862724486,0
-1.024206475,-1.396086938,2952880.134,2033535.591,0.782368097,0
-1.108430755,-1.402772449,2952880.134,2036535.591,0.7820438,0
-1.242365702,-0.924131119,2952880.134,2039535.591,0.781718403,0
-1.392736731,-0.589242929,2952880.134,2042535.591,0.781714363,0
-1.536892598,-0.332585392,2952880.134,2045535.591,0.781714292,0
-1.516996607,-1.006552264,2952880.134,2048535.591,0.781714683,0
-1.372624169,-1.270691959,2952880.134,2051535.591,0.781724919,29
-1.170057806,-1.721835919,2952880.134,2054535.591,0.782755569,108
-0.969424974,-1.865308879,2952880.134,2057535.591,0.792857396,182
