idstate,idaction,qvalue
3761,0,966.6513036044041
3761,1,974.3771196505895
3762,0,979.1357662542375
3762,1,977.6033827500532
3763,0,988.1158649777163
3763,1,987.6789499882173
3764,0,989.6450692263322
3764,1,989.3340710741586
3765,0,986.0750733809821
3765,1,987.3303190626906
3766,0,984.9831758798464
3766,1,985.0337707223579
3767,0,986.5442447559502
3767,1,985.442624721795
3768,0,988.369930121072
3768,1,986.647204145544
3769,0,983.6601232429268
3769,1,985.6478215913598
3770,0,978.2893082756315
3770,1,979.6924396575664
3771,0,969.7487427169218
3771,1,973.1181767696896
3772,0,991.7550428465227
3772,1,992.0624429150405
3773,0,993.6030968519681
3773,1,994.2443160737256
3774,0,976.9084801184815
3774,1,972.6565889026385
3775,0,985.3148265805146
3775,1,983.0963554857958
3776,0,992.085617111047
3776,1,992.6855746744967
3777,0,971.2751417760103
3777,1,968.8296279451964
3778,0,987.7566442597166
3778,1,984.3948558789688
3779,0,987.7761938804176
3779,1,988.1580039380245
3780,0,984.8441575394239
3780,1,983.4904995276083
3781,0,980.1040013442962
3781,1,978.2655095401595
3782,0,988.2406507288403
3782,1,988.6939017712239
3783,0,987.2310927722208
3783,1,982.2151398093056
3784,0,948.2430077798488
3784,1,949.1922916943962
3785,0,976.9785538854152
3785,1,971.0141448365798
3786,0,992.0770858888445
3786,1,993.2026025353066
3787,0,989.2684101203437
3787,1,989.1394215611317
3788,0,987.4525758454726
3788,1,987.5087324465909
3789,0,986.2196679739601
3789,1,985.4348439593207
3790,0,994.8098270302602
3790,1,994.1069593695561
3791,0,988.6724263446383
3791,1,988.7485705001785
3792,0,979.015657093051
3792,1,980.184247479104
3793,0,977.340719393972
3793,1,980.3702317636468
3794,0,982.876951436687
3794,1,979.6405122261091
3795,0,964.9425973803432
3795,1,962.1637530602245
3796,0,979.4164066043803
3796,1,982.3706553674799
3797,0,988.7690099236697
3797,1,988.7301249342266
3798,0,985.1087954312252
3798,1,983.763097417028
3799,0,985.4244906656108
3799,1,986.8988082658068
3800,0,991.5226590507149
3800,1,990.0586735227511
3801,0,984.8918835317968
3801,1,988.6084984754839
3802,0,992.4535579146338
3802,1,990.2176996153147
3803,0,986.8748876255582
3803,1,985.8403946333258
3804,0,990.0560142542772
3804,1,988.7619859873721
3805,0,991.2840081953343
3805,1,993.7630350562561
3806,0,980.7480744933105
3806,1,982.9024971694586
3807,0,979.5878319497278
3807,1,977.3296804782517
3808,0,984.8347931415733
3808,1,982.9325202177267
3809,0,980.3629996929401
3809,1,984.3261911029476
3810,0,977.8757958759755
3810,1,976.7053953085406
3811,0,981.8155021598392
3811,1,984.5469165333509
3812,0,984.9341105970791
3812,1,985.6363225385638
3813,0,987.5630635453977
3813,1,985.334379939587
3814,0,987.5977406369099
3814,1,987.6624951503844
3815,0,992.2283547501047
3815,1,992.4405959980593
3816,0,981.5209346914589
3816,1,982.2486579805304
3817,0,986.213447610834
3817,1,983.7459616004471
3818,0,982.2532461366476
3818,1,984.4622177062745
3819,0,969.6021526797036
3819,1,965.2053049647423
3820,0,979.3678178336422
3820,1,976.1943250801266
3821,0,990.6306222512129
3821,1,991.9832084558769
3822,0,974.7277542079772
3822,1,977.4407449808672
3823,0,986.9800120890902
3823,1,983.3548494244264
3824,0,976.019246740909
3824,1,980.1769626977382
3825,0,977.2644451045469
3825,1,978.3552805955377
3826,0,995.7611090412871
3826,1,996.9038317119825
3827,0,987.0508221669414
3827,1,988.3889612838931
3828,0,965.6586542060525
3828,1,973.688265127121
3829,0,990.981238501852
3829,1,989.6500625783175
3830,0,984.5257835360082
3830,1,983.7605343709998
3831,0,994.3605040711748
3831,1,995.5235384776302
3832,0,967.9235372645587
3832,1,965.8819698499583
3833,0,987.7702573746706
3833,1,986.3321034471687
3834,0,980.8462865250144
3834,1,971.6471322209022
3835,0,994.3251365185827
3835,1,994.3917984292489
3836,0,992.6524980390841
3836,1,991.4310798769006
3837,0,981.2856035450612
3837,1,979.6274713832702
3838,0,966.5062154605215
3838,1,966.7662282125672
3839,0,981.576489164974
3839,1,975.0729525797132
3840,0,961.4617101937155
3840,1,968.390591527013
3841,0,981.0610636903531
3841,1,978.2806910107305
3842,0,994.0828544100116
3842,1,992.4473346642245
3843,0,987.7664733140514
3843,1,988.6996600433606
3844,0,992.0202342066011
3844,1,989.2170039736629
3845,0,972.3175738847987
3845,1,974.5140405556666
3846,0,984.7395040518418
3846,1,979.6363772660097
3847,0,996.1683095748247
3847,1,997.1674873821989
3848,0,974.8048289915808
3848,1,975.7244888916582
3849,0,985.849275007693
3849,1,985.0098177080267
3850,0,984.185139368381
3850,1,990.0845854151406
3851,0,985.5293566801461
3851,1,990.6549673995656
3852,0,893.0635574707851
3852,1,910.7984852998615
3853,0,765.5379710425561
3853,1,894.4919866377336
3854,0,982.3814482484906
3854,1,980.1600559061333
3855,0,984.1664290011774
3855,1,979.2808710681651
3856,0,977.0505219416141
3856,1,982.5813107524627
3857,0,992.0282442252756
3857,1,991.2048059314341
3858,0,995.2170530138849
3858,1,994.6650457709576
3859,0,982.9892162382293
3859,1,987.0075496915196
3860,0,985.7257392347257
3860,1,986.1229377590358
3861,0,992.0579669749334
3861,1,991.8921108982098
3862,0,982.213568501368
3862,1,984.5266952875018
3863,0,955.5914247597565
3863,1,967.995328802049
3864,0,981.09011084716
3864,1,986.554814605304
3865,0,988.9937350722255
3865,1,986.5601114230594
3866,0,991.7536263110578
3866,1,990.6578655899841
3867,0,987.3626941225876
3867,1,984.6876162342747
3868,0,983.1063199960782
3868,1,985.432385958033
3869,0,985.4101058075529
3869,1,984.0478258877324
3870,0,988.1666581091475
3870,1,989.171471224316
3871,0,989.9465808254167
3871,1,991.6030481050982
3872,0,967.3024078053478
3872,1,996.1695695134773
3873,0,981.7572249240147
3873,1,985.0629519535012
3874,0,987.9296812405727
3874,1,992.1651289137639
3875,0,973.3902419919411
3875,1,971.0991880769723
3876,0,988.4356694518854
3876,1,989.0694151242701
3877,0,982.9211091194177
3877,1,984.81519734186
3878,0,977.74624097929
3878,1,978.9699092908095
3879,0,987.8588953263305
3879,1,988.4743008327696
3880,0,979.839746012325
3880,1,978.9172919592887
3881,0,995.8606324420253
3881,1,993.0186208778439
3882,0,985.8120416428153
3882,1,983.8789027108373
3883,0,991.6068310056336
3883,1,992.5796547252451
3884,0,977.2329330167154
3884,1,981.7278138681985
3885,0,972.8011761508122
3885,1,971.0450350871511
3886,0,989.0334633362756
3886,1,988.8382222570805
3887,0,980.7559371766488
3887,1,979.8424332065039
3888,0,997.9690296498111
3888,1,998.9315489460691
3889,0,981.4387325768588
3889,1,977.3245097069205
3890,0,991.6236215593015
3890,1,988.7691451834169
3891,0,995.9842083070774
3891,1,995.9959455793263
3892,0,991.8401103045081
3892,1,992.2434564290305
3893,0,982.5235267327567
3893,1,981.3660216365029
3894,0,985.7364112709976
3894,1,986.4348237853495
3895,0,990.6710988136542
3895,1,992.339331690028
3896,0,989.58928576173
3896,1,991.9088095558718
3897,0,986.4201193022932
3897,1,982.6477121578924
3898,0,986.5539627731329
3898,1,987.6589816496063
3899,0,937.2821644929215
3899,1,946.2238727536502
3900,0,975.356330778689
3900,1,976.474456540656
3901,0,976.0001441912938
3901,1,974.686893457999
3902,0,987.5938843118723
3902,1,990.3194659745757
3903,0,981.0152209309834
3903,1,981.387773937624
3904,0,989.0902899499467
3904,1,990.8615075607033
3905,0,983.5603076065715
3905,1,985.0445327126274
3906,0,965.7341949196913
3906,1,974.0133652669151
3907,0,985.9160154394988
3907,1,983.8518416684457
3908,0,985.1166123754274
3908,1,984.33276638989
3909,0,982.9051915294427
3909,1,985.8870785734139
3910,0,990.4559784975163
3910,1,991.1782749185513
3911,0,985.1088078909586
3911,1,986.9761685227085
3912,0,973.8863468216483
3912,1,984.3516913291645
3913,0,980.5441377209404
3913,1,979.6186499275411
3914,0,987.6484472876823
3914,1,985.760801375546
3915,0,991.069156518068
3915,1,990.9923812741537
3916,0,983.9966372214642
3916,1,992.1792320271909
3917,0,986.7124167555879
3917,1,986.2540220600616
3918,0,994.8294130347006
3918,1,994.9025243961934
3919,0,985.7184551048717
3919,1,983.5234937066301
3920,0,987.3956554727711
3920,1,986.9867797114529
3921,0,971.1248775154949
3921,1,970.1592170276604
3922,0,987.3104627406365
3922,1,986.263474540629
3923,0,983.1856528918622
3923,1,980.8730587668031
3924,0,983.3040818534485
3924,1,986.0052014622796
3925,0,963.925807987124
3925,1,964.633790461054
3926,0,980.9813109584666
3926,1,978.4744529484691
3927,0,987.7985219036275
3927,1,985.5560371852551
3928,0,981.9235763484803
3928,1,980.3461450498381
3929,0,967.2387659663534
3929,1,968.183524660632
3930,0,976.1077262377197
3930,1,980.399204935638
3931,0,964.5323733717254
3931,1,963.6900454361038
3932,0,984.8937980044791
3932,1,978.9629132383777
3933,0,984.901757993212
3933,1,982.8638538955645
3934,0,992.1819832003414
3934,1,991.9551592741798
3935,0,968.9652975439814
3935,1,974.431797275832
3936,0,979.5803120444282
3936,1,976.979542197231
3937,0,992.7115272097913
3937,1,990.8849521285292
3938,0,994.5114723839768
3938,1,994.8810631148164
3939,0,992.2799322381604
3939,1,991.1226270065378
3940,0,969.9735630220068
3940,1,966.0756945455337
3941,0,984.954226274693
3941,1,982.657571912952
3942,0,967.839281101622
3942,1,967.2767304965197
3943,0,987.5169302709937
3943,1,988.4307805528545
3944,0,987.5283308988155
3944,1,987.2772155574738
3945,0,970.3025178561262
3945,1,971.3550822544978
3946,0,989.5375402896443
3946,1,987.7986275096587
3947,0,987.4421808930935
3947,1,986.1318965152334
3948,0,990.0481145771275
3948,1,991.1905701201379
3949,0,985.1851010183806
3949,1,983.2400984286014
3950,0,990.9973329419295
3950,1,987.958070790107
3951,0,981.0550438781519
3951,1,977.3191436654305
3952,0,983.1177728668429
3952,1,985.4279453498873
3953,0,985.0227412917862
3953,1,989.0904255253524
3954,0,973.2905317206744
3954,1,970.2821317587792
3955,0,985.0503421422545
3955,1,982.213339801571
3956,0,977.9651067282549
3956,1,978.5558790096331
3957,0,984.2402647767357
3957,1,988.2607221182119
3958,0,980.7116123572301
3958,1,973.0672031548879
3959,0,983.8001392588753
3959,1,983.9427201814492
3960,0,983.2369563657873
3960,1,982.2523228524958
3961,0,997.0938575194159
3961,1,996.0607828656542
3962,0,991.9418554548724
3962,1,991.9477218982715
3963,0,985.5372604323526
3963,1,987.6134093299854
3964,0,978.0941952011425
3964,1,981.1270113255291
3965,0,994.0210469755366
3965,1,992.591145017856
3966,0,979.654978057253
3966,1,984.1419514962593
3967,0,990.4049055775523
3967,1,991.1590578369954
3968,0,979.3895890294147
3968,1,979.4246166473093
3969,0,986.70362847466
3969,1,986.8947361860493
3970,0,824.166300962247
3970,1,842.9121394319397
3971,0,982.1904476358037
3971,1,980.8317578755982
3972,0,976.7049193249633
3972,1,977.3463572483129
3973,0,989.3292339215955
3973,1,998.1577007807907
3974,0,987.5838916753114
3974,1,987.5657242688542
3975,0,992.2653943022519
3975,1,990.9251409757812
3976,0,967.4112142690034
3976,1,940.0701077100982
3977,0,975.11752601151
3977,1,973.3499657966216
3978,0,988.4067994940192
3978,1,988.5790508948505
3979,0,973.6876408309724
3979,1,972.4909056296779
3980,0,987.1381650917808
3980,1,990.0739250071575
3981,0,986.9149035367175
3981,1,986.829994184717
3982,0,975.7213415042023
3982,1,977.0137578789993
3983,0,962.1139873524899
3983,1,951.0915617363164
3984,0,985.9262529893292
3984,1,986.9994865638486
3985,0,984.4411481592591
3985,1,986.4408051446197
3986,0,991.2355957512226
3986,1,988.9673650963396
3987,0,983.9501797642465
3987,1,990.6296951633881
3988,0,986.9739040639631
3988,1,986.3001342476717
3989,0,994.0520626055245
3989,1,994.2044025544363
3990,0,986.7811230651039
3990,1,987.0194788570061
3991,0,977.1296904240995
3991,1,978.2144552191144
3992,0,987.0238230038618
3992,1,989.0349012564292
3993,0,999.9068372202732
3993,1,996.5735449806411
3994,0,970.4841015054794
3994,1,969.5676828416445
3995,0,989.3772973799113
3995,1,992.448690134287
3996,0,981.5397256448631
3996,1,981.002304587958
3997,0,986.0986502790219
3997,1,987.0536721924468
3998,0,993.3506520361856
3998,1,993.6592426690356
3999,0,986.1310802776824
3999,1,988.214601738587
4000,0,967.9815912972103
4000,1,969.1070443377142
4001,0,983.5980532028492
4001,1,980.3606444795536
4002,0,987.5210511780351
4002,1,989.4491214942101
4003,0,988.5528024776092
4003,1,986.5308446877544
4004,0,985.7885509255419
4004,1,984.0955016533313
4005,0,992.9531033790569
4005,1,993.1138946955635
4006,0,982.0701332623526
4006,1,981.4979499414961
4007,0,979.0887765344326
4007,1,982.1590495138573
4008,0,992.067088493464
4008,1,991.8113512762761
4009,0,990.1569154500473
4009,1,991.580976024765
4010,0,927.4817029500379
4010,1,916.8239853528219
4011,0,983.3246727878789
4011,1,984.4796417229766
4012,0,989.1655185616711
4012,1,987.9415048327294
4013,0,990.9477989899513
4013,1,990.2290498280931
4014,0,969.5998651884291
4014,1,969.2858167486754
4015,0,986.4911294483751
4015,1,988.3191275086593
4016,0,996.4234941716385
4016,1,997.015491558375
4017,0,975.3208282448929
4017,1,971.0344753686018
4018,0,980.9553158770676
4018,1,979.2065432236915
4019,0,991.3269665608723
4019,1,992.0504345304114
4020,0,982.7780343471625
4020,1,980.5453673364977
4021,0,968.5949832398908
4021,1,968.7519049089092
4022,0,995.6136013688299
4022,1,995.8636938158355
4023,0,985.6264618666496
4023,1,986.8552841580738
4024,0,965.052410264962
4024,1,935.3031312037004
4025,0,989.5373809402952
4025,1,989.2288476816814
4026,0,991.1365392466151
4026,1,992.7810497054124
4027,0,984.7620821059302
4027,1,981.8246041354141
4028,0,990.7855107831542
4028,1,985.8031713236966
4029,0,987.1486130991825
4029,1,985.0576241588067
4030,0,976.0145740991632
4030,1,973.7596940509234
4031,0,990.6106196702123
4031,1,988.7564304228819
4032,0,962.1253828139248
4032,1,956.043848859941
4033,0,987.2276740305816
4033,1,986.564511806382
4034,0,991.0655687139174
4034,1,992.2960673600904
4035,0,984.4151936261183
4035,1,987.7672705317153
4036,0,989.7328353617823
4036,1,983.4076945142776
4037,0,980.1834088377122
4037,1,975.5267310146553
4038,0,987.899503551558
4038,1,985.1207773025976
4039,0,997.4815540287872
4039,1,997.7422667877449
4040,0,991.0006977196235
4040,1,989.4026864916734
4041,0,990.7931853893017
4041,1,992.2100522216674
4042,0,988.6461457004909
4042,1,987.8648472265918
4043,0,988.4626314796677
4043,1,992.6938397567119
4044,0,990.135948619888
4044,1,990.1493343546161
4045,0,990.174738828364
4045,1,990.3709690288746
4046,0,977.6020434477052
4046,1,975.2218996529441
4047,0,991.7836136723449
4047,1,989.9791857273225
4048,0,986.9003050654512
4048,1,989.0470680869823
4049,0,983.8419747048206
4049,1,985.9272417284943
4050,0,976.1523407840065
4050,1,973.4569265999638
4051,0,996.4289365718153
4051,1,995.299371239203
4052,0,973.5575706574193
4052,1,973.7754178221153
4053,0,991.943886180642
4053,1,991.5829600556284
4054,0,992.13906795864
4054,1,991.4049758082585
4055,0,971.0290760610811
4055,1,997.8930811907143
4056,0,988.4369963010374
4056,1,990.1868401181177
4057,0,954.451573843831
4057,1,973.0439225962224
4058,0,982.4966081386658
4058,1,980.2477606555778
4059,0,975.4161597740931
4059,1,965.3606476288644
4060,0,976.4442647660941
4060,1,973.0366892717003
4061,0,884.6352201268019
4061,1,775.144886049728
4062,0,985.7660983485614
4062,1,984.2535981910223
4063,0,995.4197617250107
4063,1,995.2223050811804
4064,0,988.743121011391
4064,1,989.9859812693437
4065,0,989.4304521584435
4065,1,989.6596156133854
4066,0,990.4537602872484
4066,1,989.4191316298586
4067,0,980.4714512260763
4067,1,977.9140975295741
4068,0,981.5108944551515
4068,1,983.8996962623249
4069,0,990.5547347040348
4069,1,990.2070475206976
4070,0,966.7230891675869
4070,1,966.0770477408864
4071,0,983.0799130967674
4071,1,984.9515515653939
4072,0,991.8767057864268
4072,1,991.3249197126681
4073,0,985.3167034579936
4073,1,989.934279673194
4074,0,975.5158160174994
4074,1,972.1480744837055
4075,0,994.0940874629357
4075,1,993.9344330938904
4076,0,990.4057384420761
4076,1,988.2891141131985
4077,0,992.3128900291819
4077,1,992.1129980741769
4078,0,984.975562301159
4078,1,981.6773075509135
4079,0,979.248211316226
4079,1,977.9252276507202
4080,0,979.981244170594
4080,1,980.214647040774
4081,0,943.1250123278842
4081,1,996.6112983586543
4082,0,991.7398980671879
4082,1,992.694468872783
4083,0,721.6769420720615
4083,1,722.3994281991172
4084,0,983.0874724784344
4084,1,979.947057572826
4085,0,972.3107025566945
4085,1,979.1378072689491
4086,0,992.1211032616117
4086,1,993.0667918532736
4087,0,976.4090712447595
4087,1,978.1949434715555
4088,0,987.5999413050272
4088,1,986.0982053619599
4089,0,976.6490683229594
4089,1,976.5611120272506
4090,0,984.2270320306035
4090,1,984.9890653757677
4091,0,982.3227566156268
4091,1,985.2303589192721
4092,0,981.4520301378631
4092,1,978.9265424342611
4093,0,994.2031879811923
4093,1,993.2044735693481
4094,0,997.7735402920054
4094,1,997.4991782407503
4095,0,981.1478477652931
4095,1,976.549181839749
4096,0,980.3477591213455
4096,1,978.2982708988276
4097,0,981.8092968489472
4097,1,984.5163593014287
4098,0,990.3355927193162
4098,1,989.4365806031229
4099,0,986.7869502374912
4099,1,986.167758941315
4100,0,981.3342475682681
4100,1,977.60453623573585
4101,0,988.157453113028
4101,1,989.0504950445139
4102,0,994.5011786670525
4102,1,994.493509170089
4103,0,977.6095941408554
4103,1,978.9581253009733
4104,0,986.8875469453116
4104,1,985.0444147863445
4105,0,993.1410582617682
4105,1,995.4782694296816
4106,0,988.7106113045265
4106,1,985.6915553258888
4107,0,971.2284756713728
4107,1,971.1858435328403
4108,0,986.2125643390148
4108,1,987.3197015648611
4109,0,985.5500253237524
4109,1,984.6833345576022
4110,0,976.0086387746082
4110,1,980.1334636236434
4111,0,980.5024455644343
4111,1,978.3020250805026
4112,0,986.9838728923683
4112,1,987.2199079608814
4113,0,982.192843043842
4113,1,983.671131296252
4114,0,985.9773292670075
4114,1,987.2783973468122
4115,0,980.5819370368099
4115,1,982.8748077490593
4116,0,975.7008124627948
4116,1,976.4452104909934
4117,0,988.7490231103676
4117,1,991.7424521294163
4118,0,985.7916405986106
4118,1,986.920096316174
4119,0,989.2332214199068
4119,1,990.4471070816538
4120,0,987.1888030779387
4120,1,986.8351857300013
4121,0,967.8724405453761
4121,1,996.9916967730887
4122,0,974.2731265566705
4122,1,974.5727593798533
4123,0,979.5339846969363
4123,1,978.3605239249248
4124,0,980.5786729278973
4124,1,979.2148835444469
4125,0,857.0561582862452
4125,1,837.7587694268323
4126,0,971.8537407813228
4126,1,973.6048766658103
4127,0,979.5520841889283
4127,1,979.9331571380751
4128,0,984.8659759471388
4128,1,987.5695387512712
4129,0,985.7073561746455
4129,1,984.2069945320338
4130,0,991.6447912292481
4130,1,992.3461667838375
4131,0,989.9525596289734
4131,1,986.5988488300691
4132,0,986.0999029821602
4132,1,985.3044069314482
4133,0,982.3486209925106
4133,1,995.5152457713286
4134,0,996.92894995674
4134,1,998.5328178780542
4135,0,942.7292304902287
4135,1,960.9350514109601
4136,0,982.6332856730928
4136,1,987.1508695330358
4137,0,995.8361046013501
4137,1,996.4354151037796
4138,0,992.3463239805653
4138,1,996.5815143416303
4139,0,981.6498438650852
4139,1,980.0000129284726
4140,0,985.0760255742465
4140,1,985.4126745625134
4141,0,986.7267450171911
4141,1,986.4493464722905
4142,0,979.2130568288302
4142,1,977.584432138797
4143,0,988.9252816013114
4143,1,990.0704025957446
4144,0,988.8343030918011
4144,1,986.9217176857402
4145,0,984.8526687324766
4145,1,983.086181842878
4146,0,985.9925254014107
4146,1,985.072998693408
4147,0,991.4792177824071
4147,1,994.4680163201097
4148,0,988.0506765833319
4148,1,989.0010604891579
4149,0,977.0072761579742
4149,1,977.0490167722949
4150,0,981.7780165486756
4150,1,978.1552551689658
4151,0,981.9051605388646
4151,1,981.5201199138837
4152,0,976.960283864608
4152,1,978.165412255718
4153,0,977.4589552953315
4153,1,979.1825749490913
4154,0,989.5065385442659
4154,1,988.37386893473
4155,0,994.517055886852
4155,1,993.4058861514978
4156,0,989.2078538298042
4156,1,988.1800365393958
4157,0,990.4570065016214
4157,1,989.74485950078
4158,0,982.7999953262429
4158,1,982.8665373554115
4159,0,997.8812971381072
4159,1,997.8146402091186
4160,0,967.7420900928695
4160,1,965.2869491778658
4161,0,984.2492403653873
4161,1,980.1346870086962
4162,0,993.2336816142878
4162,1,992.9914683384234
4163,0,976.8121577463926
4163,1,978.7914294548651
4164,0,984.2312583305238
4164,1,981.7088214153921
4165,0,982.775820683421
4165,1,978.5275511182202
4166,0,972.3711506981085
4166,1,973.9989951233656
4167,0,985.7160200979952
4167,1,980.0089453748685
4168,0,988.1240690045831
4168,1,987.8964601434024
4169,0,964.3146664843736
4169,1,964.7938841645216
4170,0,987.1679816714552
4170,1,985.5723473707418
4171,0,989.666942023614
4171,1,991.6517421243825
4172,0,996.6523741481695
4172,1,997.0498806292933
4173,0,988.2312254339074
4173,1,986.4337529629581
4174,0,987.1416753147241
4174,1,987.3845821068721
4175,0,992.1531119183758
4175,1,993.2102494332311
4176,0,992.696188869052
4176,1,993.1167673498104
4177,0,991.2944695103312
4177,1,992.5775066045796
4178,0,996.3033663153747
4178,1,995.2826829298583
4179,0,981.423755616108
4179,1,983.2297336029092
4180,0,987.716089509014
4180,1,987.2931688938602
4181,0,980.772238897674
4181,1,976.8997336274875
4182,0,985.237100481344
4182,1,983.1192485832071
4183,0,995.8875327160561
4183,1,995.72792467474
4184,0,987.860826143374
4184,1,987.8839910389056
4185,0,977.6280416063012
4185,1,975.542733083741
4186,0,992.3242694153498
4186,1,993.7263721797601
4187,0,988.0338401694532
4187,1,991.3959692531195
4188,0,989.6590994706104
4188,1,990.5113536504698
4189,0,977.464754556669
4189,1,981.281609415325
4190,0,980.2244508775182
4190,1,977.4062552080858
4191,0,984.646355843267
4191,1,984.1483862966855
4192,0,982.2370889818097
4192,1,984.0650596950834
4193,0,982.0887293249735
4193,1,987.5431334121924
4194,0,990.2599961308208
4194,1,993.3456490352787
4195,0,959.032948209764
4195,1,960.3568955826806
4196,0,968.9372070769205
4196,1,968.4619511243609
4197,0,990.3749531206969
4197,1,991.0525190197851
4198,0,977.9677591161105
4198,1,993.1864240645149
4199,0,992.5958935854569
4199,1,994.5618845747084
4200,0,995.2522517634121
4200,1,994.0709358199995
4201,0,991.6953377019962
4201,1,991.4906776872158
4202,0,975.0861140048185
4202,1,975.1209305218539
4203,0,993.090820715974
4203,1,992.7141431352508
4204,0,989.5397977109492
4204,1,989.9121388976162
4205,0,979.3318506224189
4205,1,978.2169434243428
4206,0,989.1506343806296
4206,1,993.7506498419249
4207,0,991.7733500816754
4207,1,991.8161364073565
4208,0,984.2877066256608
4208,1,988.3214552989253
4209,0,993.7646856732503
4209,1,993.3521065329076
4210,0,985.5318314347312
4210,1,985.6689621107475
4211,0,978.0631129320893
4211,1,979.7276301635502
4212,0,988.2415992939467
4212,1,988.0581953842486
4213,0,979.6512930180427
4213,1,983.8926022491634
4214,0,989.9622461210317
4214,1,990.5370502227147
4215,0,960.1878567469865
4215,1,964.2993794402648
4216,0,994.4175437639847
4216,1,997.7584778783139
4217,0,984.6832900625453
4217,1,989.2134588125313
4218,0,986.8962926071058
4218,1,984.2507889196622
4219,0,991.8945423433249
4219,1,992.5182596943772
4220,0,990.7918337009888
4220,1,992.950299496049
4221,0,979.6275507834644
4221,1,976.7036634711537
4222,0,981.7686845210715
4222,1,982.1426791349122
4223,0,984.90745144433
4223,1,986.2022168399185
4224,0,981.9802018158705
4224,1,982.9017784531499
4225,0,990.8986732324121
4225,1,993.6426065814552
4226,0,993.2659847966062
4226,1,992.7567432788762
4227,0,984.9594716984101
4227,1,982.5134796390442
4228,0,981.2558044405984
4228,1,985.3719160053906
4229,0,981.3387292266256
4229,1,983.7080517008062
4230,0,992.9266057114783
4230,1,991.6815152265195
4231,0,990.6773834009351
4231,1,992.1161897974023
4232,0,979.6963194562803
4232,1,982.6750522748966
4233,0,997.4917257478984
4233,1,995.7805228838811
4234,0,982.9583403517272
4234,1,989.1050848495684
4235,0,980.2636245908299
4235,1,980.1815523908533
4236,0,991.1438683238167
4236,1,992.0928205771603
4237,0,983.834591216028
4237,1,986.3717709434194
4238,0,985.9220188762314
4238,1,995.2260713519862
4239,0,989.5661898095943
4239,1,990.3228100950951
4240,0,993.5611932834595
4240,1,993.8415119761621
4241,0,991.981902845029
4241,1,988.7411919278009
4242,0,987.4522725414281
4242,1,987.2735116132576
4243,0,948.2075858504479
4243,1,968.6011167095277
4244,0,990.4468149805334
4244,1,991.6806570562592
4245,0,988.570594806577
4245,1,989.0322196901627
4246,0,977.2340778108414
4246,1,972.2477585498204
4247,0,990.2554733452829
4247,1,991.7639074591091
4248,0,973.0992487748506
4248,1,972.4068257949932
4249,0,980.9478042722019
4249,1,980.6400099543575
4250,0,980.3019830146734
4250,1,984.5950975195246
4251,0,978.8608418436033
4251,1,976.85801058517
4252,0,980.898582160042
4252,1,978.8141820536194
4253,0,986.2122683362255
4253,1,985.202335640246
4254,0,978.5984960252185
4254,1,976.371505983512
4255,0,981.1341717430987
4255,1,982.3539470543357
4256,0,988.5500315887491
4256,1,988.7419611933972
4257,0,985.1554046299552
4257,1,982.3594780831822
4258,0,987.797916761309
4258,1,984.3559445536634
4259,0,983.9760936887151
4259,1,986.8634897547585
4260,0,991.1239251241045
4260,1,992.199732936054
4261,0,981.3811250496574
4261,1,980.5982427929501
4262,0,974.6496863220759
4262,1,977.7980183572107
4263,0,971.5414420480453
4263,1,973.2976509839223
4264,0,985.4244921046485
4264,1,982.7054744578709
4265,0,987.1694957850079
4265,1,986.6557414897333
4266,0,981.9934362234562
4266,1,976.8791816379224
4267,0,992.9922756152203
4267,1,994.8565817845379
4268,0,943.5591790229541
4268,1,966.8502396388699
4269,0,982.4293619674061
4269,1,987.0753689453827
4270,0,983.4914733734321
4270,1,985.637811680162
4271,0,990.5159344952966
4271,1,990.7048584935928
4272,0,989.862970656358
4272,1,989.4723593877171
4273,0,955.9725187326374
4273,1,941.2961036217922
4274,0,981.5262234091297
4274,1,977.9557001285463
4275,0,984.0805281851988
4275,1,984.235887048231
4276,0,981.3285091759153
4276,1,977.947123350292
4277,0,987.3825945624018
4277,1,986.5052819267212
4278,0,971.6833149696754
4278,1,967.7962674535258
4279,0,990.9101745191407
4279,1,992.2855640812679
4280,0,982.1682734766789
4280,1,979.3337205600537
4281,0,988.953481447461
4281,1,987.4050333599798
4282,0,977.9771556337862
4282,1,978.8961450729782
4283,0,985.8282866839627
4283,1,988.6018587022553
4284,0,988.6934023305234
4284,1,986.1146667204636
4285,0,986.7048230486935
4285,1,983.6570910740137
4286,0,977.6985294638096
4286,1,975.8034615927937
4287,0,978.8107280568341
4287,1,984.912242506728
4288,0,989.3334985685456
4288,1,988.8919783028726
4289,0,993.6296024817032
4289,1,994.9066872343815
4290,0,994.0324507432482
4290,1,993.9249429584104
4291,0,989.0217647681286
4291,1,989.9713197625331
4292,0,993.0352386979699
4292,1,993.2056459877581
4293,0,984.3275605020598
4293,1,984.3501660920904
4294,0,984.51781955347235
4294,1,983.681342128999
4295,0,980.8276974751751
4295,1,982.2441366508651
4296,0,976.9951277747989
4296,1,974.5277519546311
4297,0,984.1343118474019
4297,1,981.406981258143
4298,0,993.6648262473718
4298,1,993.1710768632079
4299,0,991.8306552344661
4299,1,991.0035926307993
4300,0,985.7040826349569
4300,1,985.6363317867646
4301,0,992.3461113881942
4301,1,992.3778080552438
4302,0,980.7243658336974
4302,1,977.3195186623587
4303,0,986.4126326347845
